,Entity,Code,Year,Liver Cancer,Kidney Cancer,Lip and oral cavity cancer,"Tracheal, bronchus, and lung cancer",Larynx Cancer,Gallbladder and biliary tract cancer,Malignant Skin Cancer,Leukemia,Hodgkin Lymphoma,Multiple Myeloma,Other Neoplasms,Breast Cancer,Prostrate Cancer,Thyroid Cancer,Stomach Cancer,Bladder Cancer,Uterine Cancer,Ovarian Cancer,Cervical Cancer,Brain and central nervous system cancer,Non-Hodgkin Lymphoma,Pancreatic Cancer,Esophageal Cancer,Testicular Cancer,Nasopharynx Cancer,Other Pharynx Cancer, Colon and rectum cancer,Non-melanoma skin cancer,Mesothelioma,Total
0,Antigua and Barbuda,ATG,1990,4,1,1,5,1,2,0,2,0,1,0,7,17,0,9,1,1,0,3,0,2,1,2,0,0,1,7,0,0,68
1,Antigua and Barbuda,ATG,1991,4,1,1,5,1,2,0,3,0,1,0,7,17,0,9,1,1,0,4,0,2,1,2,0,0,1,7,0,0,70
2,Antigua and Barbuda,ATG,1992,4,1,1,5,1,2,0,3,0,1,0,8,18,0,9,1,1,0,4,0,2,1,2,0,0,1,7,0,0,72
3,Antigua and Barbuda,ATG,1993,4,1,1,6,1,2,1,3,0,1,0,8,20,0,9,2,1,1,4,0,2,1,2,0,0,1,8,0,0,79
4,Antigua and Barbuda,ATG,1994,4,1,1,6,1,2,1,3,0,1,0,8,20,0,9,2,1,1,4,0,2,1,2,0,0,1,8,0,0,79
5,Antigua and Barbuda,ATG,1995,4,1,1,6,1,2,1,3,0,2,0,9,21,0,9,2,1,1,4,1,2,1,2,0,0,1,8,0,0,83
6,Antigua and Barbuda,ATG,1996,3,1,1,5,1,2,1,3,0,1,0,9,18,0,8,1,1,1,4,1,2,2,2,0,0,1,8,0,0,76
7,Antigua and Barbuda,ATG,1997,3,1,1,5,1,1,1,3,0,1,0,9,18,0,8,1,1,1,4,1,2,2,2,0,0,1,8,0,0,75
8,Antigua and Barbuda,ATG,1998,2,1,1,5,1,1,1,3,0,2,0,9,18,0,8,1,1,1,4,1,2,2,2,0,0,1,8,0,0,75
9,Antigua and Barbuda,ATG,1999,2,1,1,5,1,1,1,3,0,2,0,9,19,0,8,2,2,2,4,1,2,2,2,0,0,1,8,0,0,79
10,Antigua and Barbuda,ATG,2000,2,1,1,6,1,1,1,3,0,2,0,9,20,0,8,2,2,2,4,1,2,3,2,0,0,1,8,0,0,82
11,Antigua and Barbuda,ATG,2001,2,1,1,6,1,1,1,3,0,2,0,10,20,0,8,2,2,2,4,1,2,3,2,0,0,1,8,0,0,83
12,Antigua and Barbuda,ATG,2002,2,1,1,6,1,1,1,3,0,2,0,10,21,0,8,2,2,2,4,1,2,3,2,0,0,1,9,1,0,86
13,Antigua and Barbuda,ATG,2003,2,1,1,6,1,1,1,3,0,2,0,10,21,0,8,2,2,2,4,1,2,3,2,0,0,1,9,1,0,86
14,Antigua and Barbuda,ATG,2004,2,1,1,6,1,1,1,3,0,2,0,10,22,0,8,2,2,2,4,1,2,3,2,0,0,1,9,1,0,87
15,Antigua and Barbuda,ATG,2005,2,1,1,6,1,1,1,3,0,2,0,10,22,0,8,2,2,2,4,1,2,3,2,0,0,1,9,1,0,87
16,Antigua and Barbuda,ATG,2006,2,1,1,6,1,1,1,3,0,2,0,11,23,0,8,2,2,2,5,2,3,4,2,0,0,1,10,1,0,94
17,Antigua and Barbuda,ATG,2007,2,1,1,8,1,1,1,3,0,2,0,11,31,0,9,2,2,2,5,2,3,4,2,0,0,1,11,1,0,106
18,Antigua and Barbuda,ATG,2008,2,1,1,8,1,1,1,3,0,2,0,11,31,1,10,2,2,2,5,2,3,5,2,0,0,1,11,1,0,109
19,Antigua and Barbuda,ATG,2009,2,1,1,7,1,1,1,3,0,2,0,12,28,1,9,2,2,3,5,2,3,4,2,0,0,1,11,1,0,105
20,Antigua and Barbuda,ATG,2010,2,1,1,7,1,1,1,3,0,2,0,12,27,1,9,2,2,3,5,2,3,4,2,0,0,1,11,1,0,104
21,Antigua and Barbuda,ATG,2011,2,1,1,8,1,1,1,3,0,2,0,13,27,1,9,2,2,3,5,2,3,5,2,0,0,1,12,1,0,108
22,Antigua and Barbuda,ATG,2012,2,1,1,8,1,1,1,4,0,2,0,13,28,1,9,2,2,3,5,2,3,5,2,0,0,1,12,1,0,110
23,Antigua and Barbuda,ATG,2013,2,2,1,8,1,1,1,4,0,2,0,14,27,1,9,2,2,3,5,2,3,5,3,0,0,1,12,1,0,112
24,Antigua and Barbuda,ATG,2014,2,2,2,8,1,1,1,4,0,3,0,15,27,1,10,2,2,3,5,2,3,5,3,0,0,1,13,1,0,117
25,Antigua and Barbuda,ATG,2015,2,2,2,8,1,1,1,4,0,3,0,15,27,1,10,2,3,3,6,2,3,5,3,0,0,1,13,1,0,119
26,Antigua and Barbuda,ATG,2016,3,2,2,9,1,1,1,4,0,3,0,16,28,1,10,2,3,3,6,2,3,6,3,0,0,1,14,1,0,125
27,Antigua and Barbuda,ATG,2017,3,2,2,9,2,1,1,4,0,3,0,16,29,1,10,3,3,3,6,2,3,6,3,0,0,1,14,1,0,128
28,Antigua and Barbuda,ATG,2018,3,2,2,9,2,1,1,4,0,3,0,16,30,1,10,3,3,4,6,2,3,6,3,0,0,1,15,1,0,131
29,Antigua and Barbuda,ATG,2019,3,2,2,9,2,1,1,4,0,3,0,16,31,1,10,3,3,4,6,2,3,6,3,0,0,1,15,1,0,132
30,Bahamas,BHS,1990,13,4,6,26,4,7,2,8,1,7,1,33,35,1,21,3,4,2,14,2,9,3,10,0,1,4,25,1,1,248
31,Bahamas,BHS,1991,13,4,6,26,4,6,2,8,1,7,1,34,37,1,21,3,4,2,14,2,9,3,10,0,1,4,25,1,1,250
32,Bahamas,BHS,1992,13,4,6,26,4,6,2,8,1,7,1,34,38,1,21,3,4,3,15,2,9,3,10,0,1,4,25,1,1,253
33,Bahamas,BHS,1993,14,4,6,26,4,7,2,8,1,7,1,36,38,1,22,3,4,3,15,2,9,3,10,0,1,4,26,1,1,259
34,Bahamas,BHS,1994,13,5,6,27,5,7,2,9,1,7,1,36,40,1,22,3,5,3,15,2,9,3,10,0,1,4,27,1,1,266
35,Bahamas,BHS,1995,13,5,6,28,5,6,2,9,1,8,1,38,41,1,22,3,5,4,16,2,9,4,10,0,1,4,28,1,1,274
36,Bahamas,BHS,1996,12,5,6,29,5,6,2,9,1,8,1,41,43,1,23,3,5,4,17,3,10,5,11,0,1,4,30,1,1,287
37,Bahamas,BHS,1997,10,4,6,29,5,5,2,10,1,8,1,41,45,1,23,3,6,5,17,3,10,5,10,0,1,3,30,1,1,286
38,Bahamas,BHS,1998,9,4,6,30,5,5,2,10,1,8,1,42,47,1,24,3,6,6,17,4,10,6,11,0,1,4,32,1,1,297
39,Bahamas,BHS,1999,8,5,6,31,5,5,2,10,1,9,1,44,49,1,24,3,6,7,18,4,10,7,11,0,1,4,34,1,1,308
40,Bahamas,BHS,2000,8,5,6,31,5,5,2,10,1,9,1,45,50,1,24,3,7,8,18,5,10,8,11,0,1,4,35,1,1,315
41,Bahamas,BHS,2001,8,5,7,33,5,5,2,10,1,9,1,47,54,1,25,3,7,8,18,5,10,9,12,0,1,4,36,1,1,328
42,Bahamas,BHS,2002,7,5,7,33,5,5,2,10,1,10,2,49,55,1,24,3,7,9,18,5,10,9,12,0,1,4,37,1,1,333
43,Bahamas,BHS,2003,7,5,7,34,6,5,2,11,1,10,2,51,57,1,24,4,7,9,18,5,11,9,12,0,1,4,38,1,1,343
44,Bahamas,BHS,2004,7,5,7,35,6,5,2,11,1,11,2,52,57,1,25,4,7,10,18,6,11,10,12,0,1,4,39,1,1,351
45,Bahamas,BHS,2005,7,5,7,36,6,5,2,10,1,11,2,52,57,1,24,4,7,10,18,6,11,10,12,0,1,4,40,1,1,351
46,Bahamas,BHS,2006,8,5,7,38,6,5,2,11,1,11,2,56,59,2,25,4,8,10,19,6,12,11,13,0,1,4,42,1,1,370
47,Bahamas,BHS,2007,8,5,7,39,6,5,3,11,1,12,2,57,61,2,25,4,8,11,19,6,12,11,13,0,1,4,43,2,1,379
48,Bahamas,BHS,2008,8,6,8,41,7,5,3,11,1,12,2,59,64,2,25,4,8,11,19,6,12,12,14,0,2,4,45,2,1,394
49,Bahamas,BHS,2009,8,6,8,42,7,5,3,12,1,13,2,63,67,2,26,5,9,12,20,7,12,12,15,0,2,4,48,2,1,414
50,Bahamas,BHS,2010,9,6,8,44,7,5,3,12,1,14,2,66,70,2,27,5,9,12,20,7,13,13,15,0,2,5,50,2,1,430
51,Bahamas,BHS,2011,9,6,9,45,7,5,3,12,1,14,2,69,73,2,28,5,9,13,21,7,13,13,16,0,2,5,52,2,1,444
52,Bahamas,BHS,2012,9,7,9,45,8,5,3,13,1,15,3,70,77,2,28,5,9,13,21,8,14,14,16,0,2,5,54,2,1,459
53,Bahamas,BHS,2013,10,7,9,45,8,6,3,13,1,15,3,73,76,2,28,5,10,14,22,8,14,14,16,0,2,5,55,2,1,467
54,Bahamas,BHS,2014,10,7,10,47,8,6,3,13,1,16,3,73,79,2,29,5,10,14,22,8,14,15,17,0,2,5,57,2,1,479
55,Bahamas,BHS,2015,10,7,10,49,8,6,3,13,1,16,3,74,84,2,30,6,10,14,22,8,14,15,18,0,2,6,59,2,1,493
56,Bahamas,BHS,2016,11,7,10,51,9,6,3,13,1,17,3,76,87,2,31,6,10,15,23,8,15,16,18,0,2,6,61,2,1,510
57,Bahamas,BHS,2017,11,8,10,52,9,6,4,14,1,17,3,77,90,2,32,6,11,15,23,8,15,16,19,0,2,6,63,2,1,523
58,Bahamas,BHS,2018,12,8,11,54,9,7,4,14,1,18,3,78,94,2,33,6,11,16,24,8,15,17,20,0,2,6,65,2,1,541
59,Bahamas,BHS,2019,12,8,11,56,10,7,4,14,1,19,3,80,99,2,34,6,11,16,24,8,16,18,20,0,2,6,68,2,1,558
60,Barbados,BRB,1990,9,10,6,29,4,12,1,15,1,14,1,49,84,2,50,8,9,2,27,2,18,4,17,0,1,5,52,1,1,434
61,Barbados,BRB,1991,9,10,6,29,4,12,1,15,1,14,1,50,87,2,48,8,9,2,26,2,18,5,17,0,1,5,52,1,1,436
62,Barbados,BRB,1992,9,10,6,30,4,12,1,15,1,15,1,51,93,2,49,8,9,3,27,2,19,5,17,0,1,5,55,1,1,452
63,Barbados,BRB,1993,9,10,7,30,4,11,1,15,1,15,1,52,98,2,48,8,9,3,26,2,19,6,17,0,1,5,57,1,1,459
64,Barbados,BRB,1994,9,10,7,31,4,11,1,15,1,15,1,51,102,2,48,8,9,3,26,2,19,6,17,0,1,5,58,1,1,464
65,Barbados,BRB,1995,9,10,7,31,4,10,1,15,1,15,1,52,105,2,47,8,9,3,26,2,19,7,17,0,1,5,60,1,1,469
66,Barbados,BRB,1996,9,9,7,31,4,10,1,15,1,16,1,52,107,2,48,8,10,4,25,2,19,8,17,0,2,5,61,1,1,476
67,Barbados,BRB,1997,8,9,7,32,4,9,2,16,1,16,1,54,111,2,48,8,10,5,25,3,19,10,17,0,2,5,63,1,1,489
68,Barbados,BRB,1998,8,8,7,31,4,8,2,16,1,16,1,56,113,2,47,8,11,6,26,4,19,13,17,0,2,5,65,2,1,499
69,Barbados,BRB,1999,8,8,6,30,4,7,2,16,1,16,1,59,111,2,45,8,12,7,26,4,19,15,16,0,2,4,65,2,1,497
70,Barbados,BRB,2000,8,8,6,30,4,7,2,16,1,17,1,61,115,2,46,8,13,9,26,5,18,19,16,0,2,4,67,2,1,514
71,Barbados,BRB,2001,8,8,6,30,4,7,2,16,1,17,1,63,118,2,44,8,13,10,27,6,18,20,16,0,2,4,68,2,1,522
72,Barbados,BRB,2002,8,8,7,32,4,7,2,17,1,19,2,65,123,2,45,9,14,11,27,6,19,22,17,0,2,4,74,2,1,550
73,Barbados,BRB,2003,8,8,7,34,5,7,2,17,1,20,2,67,125,2,46,9,15,11,28,7,20,24,18,0,2,4,78,2,1,570
74,Barbados,BRB,2004,8,9,7,35,5,7,2,18,1,21,2,69,129,2,47,9,15,12,28,7,20,25,18,0,2,4,82,2,1,587
75,Barbados,BRB,2005,8,9,7,35,5,6,2,17,1,21,2,69,122,2,45,9,15,12,28,7,20,26,18,0,2,4,82,2,1,577
76,Barbados,BRB,2006,8,9,7,36,5,6,2,17,1,21,2,70,122,2,44,10,15,13,28,7,21,27,18,0,2,5,84,2,1,585
77,Barbados,BRB,2007,9,9,7,37,5,6,2,17,1,22,2,73,123,2,43,10,16,13,28,8,21,27,19,0,2,5,85,2,1,595
78,Barbados,BRB,2008,9,9,7,37,5,6,2,18,1,22,2,75,123,2,43,10,16,14,29,8,21,28,19,0,2,5,87,2,1,603
79,Barbados,BRB,2009,9,9,7,36,5,6,2,18,1,22,2,79,120,3,41,10,17,14,29,8,21,28,18,0,2,5,87,2,1,602
80,Barbados,BRB,2010,10,10,8,37,5,6,2,18,1,23,2,81,122,3,41,10,17,14,29,8,22,29,19,0,2,5,90,2,1,617
81,Barbados,BRB,2011,10,10,8,37,5,6,2,18,1,24,2,85,122,3,41,10,18,15,30,9,22,30,19,0,2,5,93,2,1,630
82,Barbados,BRB,2012,10,10,8,38,5,7,2,19,1,25,2,86,123,3,41,11,18,15,30,9,22,31,19,0,2,5,93,2,1,638
83,Barbados,BRB,2013,11,10,8,39,6,7,2,19,1,25,2,86,127,3,43,11,18,15,31,9,23,32,20,0,2,5,97,2,1,655
84,Barbados,BRB,2014,11,11,8,40,6,7,2,19,1,26,2,88,132,3,44,11,18,16,31,9,23,33,20,0,2,5,99,2,1,670
85,Barbados,BRB,2015,11,11,8,41,6,7,2,20,1,26,2,90,136,3,45,12,19,16,31,9,24,34,21,0,3,6,102,2,1,689
86,Barbados,BRB,2016,12,11,9,42,6,7,2,20,1,27,2,91,141,3,46,12,19,16,32,9,24,35,22,0,3,6,104,2,1,705
87,Barbados,BRB,2017,12,12,9,43,6,7,2,20,1,28,2,92,147,3,47,12,20,16,32,9,25,36,22,0,3,6,107,2,1,722
88,Barbados,BRB,2018,12,12,9,45,7,8,2,21,1,29,3,94,156,3,48,13,20,17,33,10,25,38,23,0,3,6,111,2,1,752
89,Barbados,BRB,2019,13,13,10,48,7,8,2,22,1,31,3,95,175,3,51,14,20,17,33,10,27,40,25,0,3,7,118,2,1,799
90,Belize,BLZ,1990,6,2,1,10,1,3,0,5,1,1,0,5,12,0,12,2,2,0,10,1,2,1,2,0,0,1,6,1,0,87
91,Belize,BLZ,1991,6,2,1,10,1,3,0,5,1,1,0,5,12,0,11,1,2,0,10,1,2,2,2,0,0,1,6,1,0,86
92,Belize,BLZ,1992,6,2,1,10,1,3,0,5,1,1,0,5,13,0,11,2,2,0,10,1,2,2,2,0,0,1,6,1,0,88
93,Belize,BLZ,1993,6,2,1,10,1,3,0,5,1,1,0,5,13,0,11,2,2,1,10,1,2,2,2,0,0,1,7,1,0,90
94,Belize,BLZ,1994,6,2,1,11,1,3,0,5,1,1,0,6,15,0,12,2,2,1,11,1,2,2,2,0,0,1,7,1,1,97
95,Belize,BLZ,1995,6,2,1,12,1,3,0,6,1,1,0,6,16,0,13,2,2,1,12,1,3,3,2,0,0,1,8,1,1,105
96,Belize,BLZ,1996,6,2,1,14,2,3,0,6,1,1,0,7,18,0,14,2,3,1,13,2,3,3,2,0,0,1,9,1,1,116
97,Belize,BLZ,1997,5,2,2,16,2,3,0,6,1,1,0,7,20,0,16,2,3,1,14,2,3,4,3,0,0,1,10,1,1,126
98,Belize,BLZ,1998,5,2,2,18,2,3,1,7,1,1,0,8,22,0,18,2,3,1,15,2,3,5,3,0,0,1,11,1,1,138
99,Belize,BLZ,1999,5,3,2,19,2,3,1,7,1,1,0,8,24,0,19,3,3,1,16,3,3,6,3,0,0,1,12,1,1,148
100,Belize,BLZ,2000,5,3,2,20,2,3,1,7,1,1,0,9,25,0,20,3,3,2,16,3,3,7,3,0,1,1,13,1,1,156
101,Belize,BLZ,2001,4,3,2,19,2,3,1,7,1,1,0,9,25,0,19,3,3,2,17,3,3,7,3,0,1,1,13,1,1,154
102,Belize,BLZ,2002,4,3,2,19,2,3,1,7,1,1,0,9,24,0,18,3,3,2,17,3,3,7,3,0,1,1,13,1,1,152
103,Belize,BLZ,2003,4,3,2,19,2,2,1,7,1,1,0,10,25,0,18,3,4,2,18,3,4,8,3,0,1,1,13,1,1,157
104,Belize,BLZ,2004,4,3,2,20,2,3,1,8,1,1,0,10,26,1,18,3,4,2,18,4,4,8,3,0,1,1,14,1,1,164
105,Belize,BLZ,2005,4,3,2,20,2,2,1,8,1,1,0,11,27,1,18,3,4,2,18,4,4,9,4,0,1,1,14,1,1,167
106,Belize,BLZ,2006,5,3,2,21,3,3,1,8,1,1,1,11,28,1,18,3,4,2,19,4,4,10,4,0,1,1,15,1,1,176
107,Belize,BLZ,2007,5,3,2,22,3,3,1,8,1,1,1,12,28,1,18,3,4,2,20,4,4,10,4,0,1,1,16,1,1,180
108,Belize,BLZ,2008,5,3,2,22,3,3,1,8,1,1,1,12,28,1,18,3,4,3,19,4,4,10,4,0,1,1,16,1,1,180
109,Belize,BLZ,2009,5,3,2,23,3,3,1,8,1,2,1,12,29,1,19,3,4,3,20,4,4,11,4,0,1,1,17,2,1,188
110,Belize,BLZ,2010,5,4,2,24,3,3,1,9,1,2,1,13,29,1,19,4,5,3,21,5,4,11,4,0,1,1,18,2,1,197
111,Belize,BLZ,2011,6,4,3,25,3,3,1,9,1,2,1,14,31,1,20,4,5,3,22,5,5,12,5,0,1,1,18,2,1,208
112,Belize,BLZ,2012,6,4,3,25,3,3,1,9,1,2,1,15,32,1,20,4,5,3,22,5,5,12,5,0,1,1,19,2,1,211
113,Belize,BLZ,2013,6,4,3,27,3,3,1,9,1,2,1,15,34,1,21,4,5,3,23,5,5,12,5,0,1,1,20,2,1,218
114,Belize,BLZ,2014,7,4,3,28,4,3,1,9,2,2,1,16,35,1,22,4,5,3,24,6,5,13,5,0,1,1,21,2,1,229
115,Belize,BLZ,2015,7,4,3,30,4,3,1,10,2,2,1,16,38,1,23,4,5,4,24,6,5,14,6,0,1,1,22,2,1,240
116,Belize,BLZ,2016,7,5,3,31,4,3,1,10,2,2,1,16,39,1,24,5,6,4,25,6,6,14,6,0,1,2,23,2,1,250
117,Belize,BLZ,2017,8,5,3,33,4,3,1,10,2,2,1,17,41,1,25,5,6,4,26,6,6,15,6,0,1,2,24,2,1,260
118,Belize,BLZ,2018,8,5,4,35,4,4,1,11,2,2,1,18,43,1,26,5,6,4,27,6,6,16,6,0,1,2,26,2,1,273
119,Belize,BLZ,2019,9,5,4,37,5,4,1,11,2,2,1,18,45,1,27,5,6,4,28,7,6,17,7,0,1,2,28,2,1,286
120,Bermuda,BMU,1990,5,3,2,24,2,2,1,4,0,2,0,13,11,1,8,4,2,3,3,1,5,2,4,0,0,1,16,0,1,120
121,Bermuda,BMU,1991,5,3,2,24,2,2,1,4,0,2,1,13,12,1,8,4,2,3,3,1,5,2,4,0,0,1,16,0,1,122
122,Bermuda,BMU,1992,4,3,2,23,1,2,1,4,0,2,0,13,11,1,7,4,2,3,3,1,4,2,4,0,0,1,16,0,1,115
123,Bermuda,BMU,1993,4,3,2,23,1,2,1,3,0,2,1,14,12,1,7,4,2,3,3,1,4,2,4,0,0,1,16,0,1,117
124,Bermuda,BMU,1994,4,3,2,23,1,2,1,3,0,2,1,14,12,1,7,4,2,3,3,1,4,3,4,0,0,1,16,0,1,118
125,Bermuda,BMU,1995,4,3,2,22,1,2,1,3,0,2,1,13,13,1,6,4,2,3,3,1,4,3,4,0,0,1,16,0,1,116
126,Bermuda,BMU,1996,3,2,2,23,1,2,2,3,0,2,1,14,13,1,7,4,2,3,3,1,4,4,4,0,0,1,16,0,1,119
127,Bermuda,BMU,1997,3,2,2,22,1,1,2,3,0,2,1,13,13,1,6,4,2,3,3,1,4,5,4,0,0,1,16,0,1,116
128,Bermuda,BMU,1998,2,2,2,22,1,1,2,3,0,2,1,13,14,1,6,4,2,3,3,2,4,6,4,0,0,1,16,0,1,118
129,Bermuda,BMU,1999,2,2,2,23,1,1,2,3,0,2,1,13,14,1,6,4,2,3,3,2,4,7,4,0,0,1,17,1,1,122
130,Bermuda,BMU,2000,2,2,2,23,1,1,2,3,0,2,1,13,14,1,6,4,2,4,3,2,4,7,4,0,0,1,17,1,1,123
131,Bermuda,BMU,2001,2,2,2,23,1,1,2,3,0,2,1,13,15,1,6,4,2,4,3,2,4,8,4,0,0,1,17,1,0,124
132,Bermuda,BMU,2002,2,2,2,24,1,1,2,3,0,2,1,13,16,1,6,4,2,4,2,2,4,8,4,0,0,1,17,1,0,125
133,Bermuda,BMU,2003,2,2,2,24,2,1,2,3,0,2,1,13,16,1,6,4,2,4,2,2,4,8,4,0,0,1,17,1,0,126
134,Bermuda,BMU,2004,2,2,2,24,2,1,2,3,0,2,1,12,16,1,6,4,2,4,2,2,4,8,4,0,0,1,17,1,0,125
135,Bermuda,BMU,2005,2,2,2,24,2,1,2,3,0,2,1,12,16,1,6,4,2,4,2,2,4,9,4,0,0,1,18,1,0,127
136,Bermuda,BMU,2006,2,2,2,25,2,1,2,3,0,2,1,12,17,1,6,4,2,4,2,2,4,9,4,0,0,1,18,1,1,130
137,Bermuda,BMU,2007,2,2,2,25,2,1,2,3,0,2,1,12,18,1,6,4,2,4,2,2,4,9,4,0,0,1,18,1,1,131
138,Bermuda,BMU,2008,2,2,2,26,2,1,2,3,0,3,1,12,18,1,6,5,2,4,2,2,4,10,4,0,0,1,19,1,1,136
139,Bermuda,BMU,2009,2,2,2,27,2,1,2,3,0,3,1,12,19,1,6,5,2,4,2,3,4,10,4,0,0,1,20,1,1,140
140,Bermuda,BMU,2010,2,3,2,27,2,1,2,4,0,3,1,12,20,1,6,5,2,4,2,3,4,10,5,0,0,1,20,1,1,144
141,Bermuda,BMU,2011,2,3,2,27,2,1,2,4,0,3,1,12,20,1,6,5,2,4,2,3,4,10,5,0,0,1,20,1,1,144
142,Bermuda,BMU,2012,2,3,2,28,2,1,2,4,0,3,1,12,21,1,6,5,2,4,2,3,4,11,5,0,1,1,21,1,1,149
143,Bermuda,BMU,2013,2,3,2,28,2,1,2,4,0,3,1,13,22,1,6,6,2,4,2,3,4,11,5,0,1,1,22,1,1,153
144,Bermuda,BMU,2014,2,3,3,29,2,1,2,4,0,3,1,13,23,1,6,6,2,4,2,3,4,11,5,0,1,1,22,1,1,156
145,Bermuda,BMU,2015,2,3,3,29,2,1,2,4,0,3,2,13,24,1,6,6,2,4,2,3,4,12,5,0,1,1,23,1,1,160
146,Bermuda,BMU,2016,3,3,3,30,2,1,2,4,0,3,2,14,24,1,6,6,2,4,2,3,4,12,5,0,1,1,23,1,1,163
147,Bermuda,BMU,2017,3,3,3,30,2,1,2,4,0,3,2,14,25,1,7,6,2,4,2,3,4,12,5,0,1,1,24,1,1,166
148,Bermuda,BMU,2018,3,3,3,31,2,1,2,4,0,3,2,14,26,1,7,6,2,4,2,3,5,13,5,0,1,1,25,1,1,171
149,Bermuda,BMU,2019,3,3,3,32,2,1,2,4,0,3,2,14,27,1,7,7,2,4,2,3,5,13,6,0,1,1,26,1,1,176
150,Canada,CAN,1990,618,835,861,15026,478,671,613,1986,151,948,513,4663,4089,140,2449,1646,523,1419,536,1337,2032,2775,1122,44,100,232,6315,165,311,52598
151,Canada,CAN,1991,639,861,868,15297,479,678,634,2004,148,980,529,4773,4304,144,2437,1666,528,1435,538,1356,2126,2840,1166,43,101,235,6375,173,318,53675
152,Canada,CAN,1992,669,885,871,15573,476,685,655,2018,146,1013,545,4867,4479,151,2435,1684,536,1458,537,1378,2216,2902,1204,43,103,237,6444,180,325,54715
153,Canada,CAN,1993,709,914,883,15994,479,697,681,2043,144,1051,564,4961,4603,159,2454,1727,551,1488,544,1402,2320,2996,1249,42,104,238,6574,191,334,56096
154,Canada,CAN,1994,753,931,888,16143,478,709,701,2056,140,1081,581,5050,4662,162,2456,1758,563,1507,550,1430,2428,3056,1287,43,105,237,6646,197,341,56939
155,Canada,CAN,1995,797,954,897,16620,485,715,722,2078,138,1109,602,5059,4695,168,2458,1799,571,1588,550,1450,2523,3102,1319,43,105,236,6731,206,350,58070
156,Canada,CAN,1996,837,975,889,16764,478,722,744,2101,134,1137,620,5123,4715,174,2451,1827,580,1609,555,1479,2603,3174,1361,42,106,240,6805,208,357,58810
157,Canada,CAN,1997,891,1002,890,16941,475,731,767,2107,132,1173,641,5146,4749,181,2434,1867,584,1631,552,1505,2670,3218,1402,41,104,245,6897,211,364,59551
158,Canada,CAN,1998,946,1035,891,17227,473,744,786,2135,128,1205,663,5187,4827,189,2429,1906,589,1643,555,1533,2725,3284,1435,41,103,250,7061,210,371,60571
159,Canada,CAN,1999,991,1078,894,17437,470,753,807,2151,128,1231,683,5182,4897,193,2411,1946,585,1649,560,1555,2724,3332,1462,40,103,251,7178,222,377,61290
160,Canada,CAN,2000,1035,1173,894,17528,467,776,818,2166,125,1261,706,5226,5038,198,2400,1983,584,1673,567,1574,2681,3392,1490,40,102,256,7344,231,383,62111
161,Canada,CAN,2001,1063,1182,906,17745,462,785,827,2176,123,1282,721,5242,5121,203,2386,1993,578,1703,580,1581,2575,3449,1501,38,102,258,7454,239,395,62670
162,Canada,CAN,2002,1079,1254,916,18002,457,797,837,2225,121,1305,739,5326,5229,212,2400,2027,580,1737,597,1587,2288,3534,1530,38,103,259,7648,254,413,63494
163,Canada,CAN,2003,1096,1409,929,18519,442,803,849,2290,121,1308,752,5384,5319,218,2409,2059,556,1740,621,1588,2591,3666,1529,39,103,253,7931,266,425,65215
164,Canada,CAN,2004,1130,1515,932,19013,442,785,871,2299,122,1334,758,5353,5358,232,2410,2129,574,1762,620,1609,2643,3827,1593,40,104,252,8079,276,432,66494
165,Canada,CAN,2005,1255,1604,926,19372,441,777,901,2332,125,1368,772,5406,5319,240,2442,2237,611,1711,620,1658,2730,3974,1652,40,106,266,8281,291,445,67902
166,Canada,CAN,2006,1339,1664,913,19919,433,740,937,2333,126,1381,791,5362,5395,247,2488,2323,637,1726,630,1703,2735,4077,1699,40,108,256,8377,310,456,69145
167,Canada,CAN,2007,1484,1720,903,20465,444,759,973,2476,129,1428,805,5509,5223,245,2569,2338,671,1793,650,1788,2836,4231,1816,41,114,281,8727,332,464,71214
168,Canada,CAN,2008,1619,1776,899,20866,448,766,1009,2584,127,1461,822,5597,5136,247,2615,2371,704,1850,661,1856,2876,4344,1899,42,116,297,8968,352,475,72783
169,Canada,CAN,2009,1729,1805,895,21085,443,770,1045,2666,129,1507,842,5626,5063,251,2612,2375,735,1918,669,1907,2886,4450,1956,42,116,310,9073,376,485,73766
170,Canada,CAN,2010,1870,1855,918,20698,433,793,1079,2746,130,1566,863,5694,5061,263,2587,2422,776,1811,680,1947,2885,4558,2015,44,115,329,9183,398,496,74215
171,Canada,CAN,2011,1978,1871,899,20888,429,783,1092,2819,131,1603,899,5736,5036,252,2631,2403,802,1864,700,2028,2939,4710,2071,44,119,337,9403,418,503,75388
172,Canada,CAN,2012,2105,1924,903,21307,435,782,1123,2901,131,1634,922,5798,5021,252,2684,2428,837,1906,721,2086,3007,4912,2141,45,123,346,9674,436,518,77102
173,Canada,CAN,2013,2231,1969,920,21601,436,786,1144,2960,131,1671,948,5819,5086,255,2721,2459,864,1982,735,2157,3063,5063,2198,45,126,359,9856,454,532,78571
174,Canada,CAN,2014,2346,2008,936,22046,440,802,1168,3034,133,1707,964,5936,5186,261,2782,2517,899,2037,756,2220,3147,5236,2258,44,130,371,10117,472,550,80503
175,Canada,CAN,2015,2441,2049,947,21864,445,814,1186,3066,134,1746,993,6018,5334,261,2812,2560,931,1988,771,2272,3217,5353,2295,45,131,377,10259,487,569,81365
